fpr,tpr,threshold
0.0,0.0565,0.99994946
0.0,0.0568,0.99994934
0.0,0.0572,0.999949
0.0,0.0573,0.99994874
0.0,0.0575,0.9999486
0.0,0.0576,0.99994826
0.0,0.0578,0.99994814
0.0,0.0579,0.999948
0.0,0.0581,0.9999479
0.0,0.0584,0.9999474
0.0,0.0593,0.9999455
0.0,0.0597,0.99994516
0.0,0.0598,0.99994504
0.0,0.0602,0.99994445
0.0,0.0604,0.99994385
0.0,0.0607,0.99994373
0.0,0.0609,0.9999435
0.0,0.0612,0.9999428
0.0,0.0614,0.99994266
0.0,0.0616,0.99994206
0.0,0.0618,0.99994123
0.0,0.062,0.999941
0.0,0.0622,0.99994075
0.0,0.0627,0.99993956
0.0,0.0629,0.99993944
0.0,0.0632,0.9999385
0.0,0.0634,0.999938
0.0,0.0638,0.9999372
0.0,0.064,0.99993706
0.0,0.0641,0.99993694
0.0,0.0643,0.9999366
0.0,0.0646,0.9999361
0.0,0.0648,0.999936
0.0,0.0652,0.99993515
0.0,0.0654,0.99993503
0.0,0.066,0.9999336
0.0,0.0662,0.99993324
0.0,0.0663,0.999933
0.0,0.0665,0.9999329
0.0,0.0668,0.9999325
0.0,0.0679,0.9999306
0.0,0.0681,0.9999304
0.0,0.0683,0.9999299
0.0,0.0685,0.9999298
0.0,0.0691,0.9999281
0.0,0.0694,0.9999279
0.0,0.0695,0.99992764
0.0,0.0697,0.9999275
0.0,0.0703,0.9999267
0.0,0.0705,0.99992645
0.0,0.071,0.9999255
0.0,0.0712,0.9999254
0.0,0.0715,0.99992514
0.0,0.0718,0.9999242
0.0,0.072,0.99992406
0.0,0.0725,0.9999232
0.0,0.0727,0.9999231
0.0,0.0731,0.99992156
0.0,0.0733,0.99992
0.0,0.0739,0.9999192
0.0,0.0742,0.9999186
0.0,0.0745,0.9999182
0.0,0.0749,0.99991775
0.0,0.075,0.99991715
0.0,0.0752,0.99991703
0.0,0.0753,0.99991655
0.0,0.0757,0.9999157
0.0,0.0758,0.9999155
0.0,0.0761,0.99991536
0.0,0.0769,0.99991345
0.0,0.0771,0.99991333
0.0,0.0774,0.99991286
0.0,0.0776,0.9999126
0.0,0.0781,0.9999114
0.0,0.0783,0.99991107
0.0,0.0788,0.9999101
0.0,0.079,0.9999099
0.0,0.0796,0.99990845
0.0,0.08,0.99990714
0.0,0.0807,0.9999043
0.0,0.0809,0.9999039
0.0,0.081,0.9999038
0.0,0.0812,0.99990344
0.0,0.0818,0.9999019
0.0,0.0821,0.9999018
0.0,0.0835,0.99989736
0.0,0.0838,0.99989676
0.0,0.084,0.99989665
0.0,0.0843,0.99989617
0.0,0.0848,0.9998951
0.0,0.085,0.9998946
0.0,0.0855,0.9998938
0.0,0.0857,0.99989283
0.0,0.0863,0.9998914
0.0,0.0866,0.99989116
0.0,0.0867,0.9998907
0.0,0.087,0.9998901
0.0,0.0877,0.9998871
0.0,0.0879,0.999887
0.0,0.0888,0.99988496
0.0,0.089,0.99988484
0.0,0.0891,0.9998847
0.0,0.0893,0.9998846
0.0,0.0894,0.9998845
0.0,0.0896,0.9998841
0.0,0.0899,0.999884
0.0,0.09,0.9998839
0.0,0.0902,0.9998828
0.0,0.0906,0.9998814
0.0,0.091,0.999881
0.0,0.0915,0.9998796
0.0,0.0918,0.9998795
0.0,0.092,0.999879
0.0,0.0922,0.9998789
0.0,0.0923,0.9998785
0.0,0.0927,0.9998778
0.0,0.0936,0.9998745
0.0,0.0938,0.9998735
0.0,0.0941,0.9998728
0.0,0.0943,0.99987257
0.0,0.0949,0.9998704
0.0,0.0951,0.9998703
0.0,0.0959,0.99986804
0.0,0.0961,0.9998672
0.0,0.0966,0.99986637
0.0,0.0968,0.9998661
0.0,0.0975,0.9998646
0.0,0.0977,0.99986446
0.0,0.0978,0.9998636
0.0,0.098,0.99986327
0.0,0.0981,0.99986315
0.0,0.0983,0.9998628
0.0,0.0986,0.9998615
0.0,0.0988,0.999861
0.0,0.0991,0.9998604
0.0,0.0993,0.9998599
0.0,0.0994,0.9998598
0.0,0.0996,0.9998597
0.0,0.1007,0.9998555
0.0,0.101,0.9998554
0.0,0.1013,0.9998542
0.0,0.1015,0.9998535
0.0,0.1016,0.9998534
0.0,0.1018,0.9998528
0.0,0.1023,0.99985075
0.0,0.1025,0.9998505
0.0,0.1044,0.9998441
0.0,0.1046,0.99984396
0.0,0.1047,0.99984384
0.0,0.1053,0.99984336
0.0,0.1059,0.9998412
