fpr,tpr,threshold
0.0,0.119,0.9993223
0.0,0.1192,0.99932194
0.0,0.1197,0.99931633
0.0,0.1199,0.9993162
0.0,0.1206,0.99931157
0.0,0.121,0.99931073
0.0,0.1239,0.9992824
0.0,0.1241,0.9992823
0.0,0.1254,0.99927086
0.0,0.1256,0.99927026
0.0,0.1268,0.9992551
0.0,0.127,0.9992538
0.0,0.128,0.9992404
0.0,0.1282,0.99923754
0.0,0.1288,0.9992293
0.0,0.129,0.9992291
0.0,0.1291,0.99922836
0.0,0.1293,0.99922764
0.0,0.1295,0.9992248
0.0,0.1297,0.99922407
0.0,0.1321,0.9991967
0.0,0.1323,0.99919635
0.0,0.1336,0.99918157
0.0,0.1338,0.99918145
0.0,0.1349,0.9991647
0.0,0.1351,0.9991628
0.0,0.1365,0.9991345
0.0,0.1367,0.999132
0.0,0.14,0.9990995
0.0,0.1402,0.9990988
0.0,0.1405,0.99909616
0.0,0.1407,0.9990953
0.0,0.1418,0.9990821
0.0,0.1422,0.9990791
0.0,0.1432,0.9990658
0.0,0.1434,0.99906486
0.0,0.1446,0.9990539
0.0,0.1448,0.99905294
0.0,0.1502,0.99896526
0.0,0.1504,0.9989649
0.0,0.1509,0.9989611
0.0,0.1511,0.99896014
0.0,0.1513,0.99895954
0.0,0.1515,0.9989594
0.0,0.1668,0.9987332
0.0,0.167,0.9987311
0.0,0.169,0.99868995
0.0,0.1692,0.9986885
0.0,0.1693,0.9986877
0.0,0.1695,0.9986871
0.0,0.1703,0.99868244
0.0,0.1705,0.998681
0.0,0.172,0.9986589
0.0,0.1722,0.9986572
0.0,0.1751,0.99861264
0.0,0.1753,0.99861217
0.0,0.1758,0.99860233
0.0,0.176,0.99859923
0.0,0.1771,0.99858296
0.0,0.1773,0.99858284
0.0,0.1818,0.99849725
0.0,0.182,0.9984971
0.0,0.1829,0.99848664
0.0,0.1833,0.9984841
0.0,0.1859,0.9984334
0.0,0.1861,0.99843293
0.0,0.195,0.9982829
0.0,0.1953,0.9982827
0.0,0.1955,0.99828017
0.0,0.1957,0.9982767
0.0,0.1964,0.9982639
0.0,0.1966,0.9982582
0.0,0.1972,0.998245
0.0,0.1974,0.9982419
0.0,0.198,0.9982303
0.0,0.1982,0.99823004
0.0,0.2054,0.9981084
0.0,0.2056,0.99810827
