fpr,tpr,threshold
0.0,0.0918,0.9999734
0.0,0.0922,0.9999732
0.0,0.0926,0.99997306
0.0,0.0928,0.99997294
0.0,0.0929,0.9999728
0.0,0.0934,0.9999727
0.0,0.0938,0.9999726
0.0,0.094,0.99997246
0.0,0.0944,0.99997234
0.0,0.0945,0.9999722
0.0,0.095,0.9999721
0.0,0.0951,0.99997175
0.0,0.0958,0.9999716
0.0,0.096,0.9999715
0.0,0.0961,0.9999714
0.0,0.0964,0.9999713
0.0,0.0966,0.9999707
0.0,0.0969,0.99997056
0.0,0.0971,0.9999702
0.0,0.0975,0.9999701
0.0,0.0977,0.99996996
0.0,0.0978,0.99996984
0.0,0.0983,0.9999697
0.0,0.0985,0.9999696
0.0,0.0986,0.9999695
0.0,0.0992,0.99996924
0.0,0.0996,0.9999691
0.0,0.0999,0.999969
0.0,0.1,0.9999689
0.0,0.1003,0.99996877
0.0,0.1005,0.99996865
0.0,0.1008,0.9999682
0.0,0.101,0.99996805
0.0,0.1011,0.99996793
0.0,0.1014,0.9999676
0.0,0.102,0.9999672
0.0,0.1023,0.9999671
0.0,0.1025,0.99996686
0.0,0.1028,0.9999666
0.0,0.1031,0.99996626
0.0,0.1035,0.999966
0.0,0.1038,0.9999651
0.0,0.1044,0.9999647
0.0,0.1046,0.9999645
0.0,0.1049,0.99996436
0.0,0.1051,0.99996424
0.0,0.1054,0.999964
0.0,0.1056,0.9999639
0.0,0.1059,0.99996376
0.0,0.106,0.99996364
0.0,0.1064,0.9999635
0.0,0.1067,0.9999634
0.0,0.1071,0.9999629
0.0,0.1075,0.9999627
0.0,0.1078,0.99996245
0.0,0.108,0.9999621
0.0,0.1083,0.999962
0.0,0.1085,0.99996185
0.0,0.1087,0.9999616
0.0,0.1089,0.9999615
0.0,0.109,0.9999614
0.0,0.1093,0.99996114
0.0,0.1094,0.999961
0.0,0.1097,0.9999609
0.0,0.1098,0.9999608
0.0,0.1102,0.99996066
0.0,0.1105,0.9999602
0.0,0.1108,0.99996006
0.0,0.111,0.99995995
0.0,0.1111,0.9999597
0.0,0.1113,0.99995947
0.0,0.1116,0.9999591
0.0,0.1118,0.999959
0.0,0.1121,0.9999589
0.0,0.1129,0.99995816
0.0,0.1133,0.99995804
0.0,0.1136,0.9999577
0.0,0.114,0.99995744
0.0,0.1143,0.9999572
0.0,0.1147,0.99995697
0.0,0.115,0.9999565
0.0,0.1154,0.99995637
0.0,0.1155,0.99995625
0.0,0.1159,0.99995613
0.0,0.1162,0.999956
0.0,0.1163,0.9999559
0.0,0.1166,0.9999558
0.0,0.117,0.9999553
0.0,0.1172,0.9999552
0.0,0.1176,0.99995506
0.0,0.118,0.9999542
0.0,0.1182,0.9999541
0.0,0.1183,0.99995387
0.0,0.1187,0.9999535
0.0,0.1188,0.9999534
0.0,0.1191,0.99995327
0.0,0.1192,0.99995315
0.0,0.1195,0.99995303
0.0,0.1197,0.9999527
0.0,0.1198,0.99995255
0.0,0.12,0.99995244
0.0,0.1201,0.9999523
0.0,0.1206,0.9999522
0.0,0.1207,0.99995196
0.0,0.1211,0.99995184
0.0,0.1214,0.99995136
0.0,0.122,0.9999509
0.0,0.1222,0.99995077
0.0,0.1225,0.9999504
0.0,0.1228,0.9999503
0.0,0.123,0.9999502
0.0,0.1235,0.99995005
0.0,0.1237,0.99994993
0.0,0.1238,0.9999498
0.0,0.124,0.9999496
0.0,0.1243,0.999949
0.0,0.1245,0.99994886
0.0,0.1249,0.9999486
0.0,0.1253,0.99994826
0.0,0.1254,0.99994814
0.0,0.1256,0.999948
0.0,0.1258,0.99994767
0.0,0.1262,0.9999474
0.0,0.1263,0.9999473
0.0,0.1269,0.99994683
0.0,0.1273,0.9999467
0.0,0.1277,0.99994636
0.0,0.1278,0.99994624
0.0,0.128,0.9999461
0.0,0.1282,0.9999459
0.0,0.1284,0.99994576
0.0,0.1291,0.99994445
0.0,0.1293,0.9999442
0.0,0.1294,0.9999441
0.0,0.1298,0.99994373
0.0,0.1299,0.9999436
0.0,0.1301,0.9999435
0.0,0.1304,0.9999434
0.0,0.1308,0.9999429
0.0,0.1309,0.9999428
0.0,0.1312,0.99994266
0.0,0.1315,0.9999423
0.0,0.1317,0.9999422
0.0,0.132,0.99994206
0.0,0.1321,0.99994195
0.0,0.1323,0.9999418
0.0,0.1324,0.9999417
0.0,0.1326,0.99994147
0.0,0.1327,0.99994135
0.0,0.1333,0.99994075
0.0,0.1338,0.9999405
0.0,0.134,0.9999404
