fpr,tpr,threshold
0.0009,0.7584,0.9999398
0.0009,0.7586,0.9999397
0.0009,0.7592,0.9999386
0.0009,0.7594,0.99993837
0.0009,0.7596,0.9999373
0.0009,0.7598,0.99993694
0.0009,0.7601,0.9999368
0.0009,0.7603,0.9999361
0.0009,0.7606,0.9999356
0.0009,0.7608,0.9999343
0.0009,0.761,0.99993396
0.0009,0.7613,0.999933
0.0009,0.7629,0.99993
0.0009,0.7631,0.99992955
0.0009,0.7633,0.9999293
0.0009,0.7635,0.9999291
0.0009,0.7638,0.99992764
0.0009,0.7642,0.9999268
0.0009,0.7644,0.99992645
0.0009,0.7646,0.9999261
0.001,0.7647,0.99992526
0.001,0.7652,0.9999243
0.001,0.7655,0.99992406
0.001,0.7661,0.99992275
0.001,0.7663,0.99992263
0.001,0.7667,0.9999225
0.001,0.7672,0.9999207
0.001,0.7676,0.9999194
0.001,0.7681,0.99991786
0.001,0.7683,0.99991775
0.001,0.7691,0.9999155
0.001,0.7693,0.99991524
0.001,0.7694,0.9999149
0.001,0.77,0.999913
0.001,0.7703,0.9999125
0.001,0.7706,0.9999124
0.001,0.7709,0.9999119
0.001,0.7711,0.9999118
0.001,0.7712,0.99991167
0.001,0.7715,0.99991155
0.001,0.7717,0.9999113
0.001,0.7719,0.99991095
0.001,0.7722,0.99991
0.001,0.7725,0.9999099
0.001,0.7728,0.9999095
0.001,0.7731,0.9999093
0.001,0.7734,0.99990845
0.001,0.7736,0.9999082
0.001,0.7737,0.9999081
0.001,0.774,0.99990773
0.001,0.7742,0.9999075
0.001,0.7743,0.99990726
0.0011,0.7743,0.99990714
0.0011,0.7746,0.999907
0.0011,0.7758,0.99990153
0.0011,0.7762,0.99990106
0.0011,0.7765,0.99989974
0.0012,0.7765,0.9998996
0.0012,0.7768,0.9998987
0.0012,0.777,0.99989843
0.0012,0.7772,0.99989784
0.0012,0.7774,0.9998977
0.0012,0.7786,0.99989367
0.0012,0.7788,0.9998934
0.0012,0.7798,0.9998915
0.0012,0.78,0.9998913
0.0012,0.7801,0.99989104
0.0012,0.7803,0.9998907
0.0012,0.7817,0.99988604
0.0012,0.7819,0.9998851
0.0012,0.782,0.99988496
0.0012,0.7822,0.99988437
0.0012,0.7823,0.99988425
0.0012,0.7825,0.9998841
0.0012,0.7826,0.999884
0.0012,0.7828,0.9998839
0.0012,0.7832,0.9998827
0.0012,0.7835,0.9998826
0.0012,0.7837,0.9998822
0.0012,0.7839,0.99988174
0.0012,0.7842,0.99988115
0.0012,0.7844,0.999881
0.0012,0.7845,0.9998808
0.0012,0.7847,0.99988055
0.0012,0.7853,0.99987876
0.0012,0.7855,0.9998785
0.0012,0.7858,0.9998778
0.0012,0.786,0.9998772
0.0012,0.7863,0.99987626
0.0012,0.7865,0.99987614
0.0012,0.7871,0.9998733
0.0012,0.7873,0.9998727
0.0012,0.7884,0.9998678
0.0012,0.7886,0.9998677
0.0012,0.7887,0.9998672
0.0012,0.7889,0.99986696
0.0012,0.7891,0.9998665
0.0013,0.7891,0.99986565
0.0013,0.791,0.9998574
0.0013,0.7912,0.9998573
0.0013,0.7923,0.99985063
0.0013,0.7925,0.9998499
0.0013,0.7926,0.9998497
0.0013,0.793,0.99984837
0.0013,0.7936,0.9998468
0.0013,0.794,0.99984646
0.0013,0.7953,0.9998394
0.0013,0.7955,0.99983907
0.0013,0.796,0.9998368
0.0013,0.7962,0.9998363
0.0013,0.7965,0.999835
0.0013,0.7967,0.99983466
0.0013,0.7986,0.99982494
0.0013,0.7988,0.99982446
0.0013,0.7993,0.9998217
0.0013,0.7995,0.9998216
0.0013,0.8018,0.9998122
0.0013,0.802,0.9998116
0.0013,0.8043,0.999798
0.0013,0.8045,0.9997979
0.0013,0.8051,0.9997937
0.0013,0.8053,0.9997919
0.0013,0.8064,0.9997844
0.0013,0.8066,0.9997842
0.0013,0.8081,0.9997739
0.0013,0.8085,0.9997731
0.0013,0.8127,0.99972886
0.0013,0.8129,0.99972695
0.0013,0.815,0.99971193
0.0014,0.815,0.9997098
0.0014,0.8167,0.9996927
0.0015,0.8167,0.99969137
0.0015,0.8169,0.99969053
0.0015,0.8183,0.9996747
0.0015,0.8185,0.9996731
0.0015,0.8187,0.9996722
0.0015,0.8189,0.9996711
0.0015,0.8209,0.9996598
0.0015,0.8211,0.9996588
0.0015,0.8223,0.9996464
0.0015,0.8225,0.9996438
0.0015,0.8226,0.9996431
0.0015,0.8228,0.99963963
0.0015,0.8235,0.9996325
0.0015,0.8238,0.99963236
0.0015,0.8276,0.9995701
0.0015,0.8278,0.9995696
0.0015,0.8284,0.9995633
0.0016,0.8284,0.9995627
0.0016,0.829,0.99955565
0.0017,0.829,0.99955434
0.0017,0.8305,0.9995191
0.0017,0.8307,0.9995185
0.0017,0.8347,0.99946326
0.0018,0.8347,0.99946207
0.0018,0.8402,0.99935895
0.0019,0.8402,0.9993587
0.0019,0.8416,0.9993299
0.0021,0.8416,0.9993166
0.0021,0.8428,0.9992907
0.0022,0.8428,0.9992906
0.0022,0.8436,0.9992716
0.0022,0.8438,0.9992704
0.0022,0.8474,0.999169
0.0022,0.8476,0.9991548
0.0022,0.8497,0.99910766
0.0022,0.8499,0.99910694
0.0022,0.8507,0.9990853
0.0022,0.8509,0.99907935
0.0022,0.8536,0.9989956
0.0024,0.8536,0.99899346
0.0024,0.8558,0.9989116
0.0025,0.8558,0.9989096
0.0025,0.8607,0.9987645
0.0026,0.8607,0.99876213
0.0026,0.8621,0.99872714
0.0027,0.8621,0.9987262
0.0027,0.8682,0.99841535
0.0027,0.8684,0.99840504
0.0027,0.8721,0.99811435
0.0027,0.8723,0.9980996
0.0027,0.8727,0.99808854
0.0028,0.8727,0.99808156
0.0028,0.8731,0.99806863
0.0029,0.8731,0.9980578
0.0029,0.8819,0.9974247
0.003,0.8819,0.99742305
0.003,0.8865,0.99694014
0.0031,0.8865,0.9969215
