fpr,tpr,threshold
0.0,0.1087,0.99997425
0.0,0.1089,0.99997413
0.0,0.1092,0.999974
0.0,0.1097,0.9999739
0.0,0.1099,0.9999738
0.0,0.11,0.99997354
0.0,0.1102,0.9999734
0.0,0.1103,0.9999733
0.0,0.1107,0.9999732
0.0,0.1108,0.99997306
0.0,0.1112,0.99997294
0.0,0.1113,0.9999728
0.0,0.1115,0.9999726
0.0,0.1118,0.99997246
0.0,0.112,0.99997234
0.0,0.1121,0.9999722
0.0,0.1123,0.9999721
0.0,0.1124,0.999972
0.0,0.1126,0.99997187
0.0,0.113,0.99997175
0.0,0.1131,0.9999716
0.0,0.1136,0.9999715
0.0,0.1145,0.99997115
0.0,0.1149,0.99997103
0.0,0.1151,0.9999709
0.0,0.1153,0.9999707
0.0,0.1158,0.99997056
0.0,0.1162,0.9999701
0.0,0.1164,0.99996984
0.0,0.1165,0.9999696
0.0,0.1167,0.9999695
0.0,0.1168,0.99996936
0.0,0.117,0.99996924
0.0,0.1175,0.999969
0.0,0.1177,0.9999689
0.0,0.1183,0.99996865
0.0,0.1185,0.9999685
0.0,0.1197,0.9999682
0.0,0.1198,0.99996793
0.0,0.1202,0.9999677
0.0,0.1204,0.99996734
0.0,0.1209,0.9999672
0.0,0.121,0.9999671
0.0,0.1215,0.999967
0.0,0.1218,0.99996686
0.0,0.122,0.99996674
0.0,0.1225,0.99996614
0.0,0.1231,0.9999658
0.0,0.1232,0.99996567
0.0,0.1234,0.99996555
0.0,0.124,0.9999654
0.0,0.1243,0.9999653
0.0,0.1244,0.9999652
0.0,0.1254,0.99996495
0.0,0.1258,0.99996424
0.0,0.1261,0.9999641
0.0,0.1265,0.9999635
0.0,0.1268,0.9999634
0.0,0.1269,0.9999633
0.0,0.1273,0.99996305
0.0,0.1278,0.9999629
0.0,0.128,0.9999628
0.0,0.1284,0.99996245
0.0,0.1287,0.99996233
0.0,0.1289,0.9999622
0.0,0.1292,0.9999621
0.0,0.1293,0.999962
0.0,0.1295,0.99996185
0.0,0.1296,0.99996173
0.0,0.13,0.99996114
0.0,0.1304,0.999961
0.0,0.1305,0.9999609
0.0,0.1307,0.99996066
0.0,0.1309,0.9999602
0.0,0.1312,0.99996006
0.0,0.1313,0.99995995
0.0,0.1317,0.9999598
0.0,0.1321,0.9999596
0.0,0.1325,0.99995947
0.0,0.1333,0.99995863
0.0,0.1336,0.9999585
0.0,0.134,0.9999584
0.0,0.1346,0.99995804
0.0,0.1348,0.9999577
0.0,0.135,0.99995756
0.0,0.1353,0.99995744
0.0,0.1355,0.9999572
0.0,0.1359,0.9999565
0.0,0.1361,0.99995637
0.0,0.1362,0.99995625
0.0,0.1365,0.99995613
0.0,0.1367,0.999956
0.0,0.1368,0.9999559
0.0,0.1372,0.99995553
0.0,0.1373,0.9999554
0.0,0.1376,0.9999553
0.0,0.1377,0.9999552
0.0,0.138,0.99995506
0.0,0.1384,0.9999547
0.0,0.1385,0.9999546
0.0,0.1391,0.9999541
0.0,0.1393,0.99995375
0.0,0.1403,0.9999528
0.0,0.1406,0.9999527
0.0,0.1408,0.9999523
0.0,0.141,0.9999522
0.0,0.1412,0.99995196
0.0,0.1418,0.99995136
0.0,0.1421,0.99995124
0.0,0.1423,0.9999511
0.0,0.1426,0.999951
0.0,0.1427,0.9999509
0.0,0.1431,0.99995065
0.0,0.1433,0.9999503
0.0,0.1435,0.9999502
0.0,0.1439,0.99995005
0.0,0.1441,0.9999498
0.0,0.1445,0.9999496
0.0,0.1448,0.99994946
0.0,0.1449,0.9999492
0.0,0.1452,0.9999491
0.0,0.1454,0.999949
0.0,0.1456,0.9999485
0.0,0.1459,0.9999484
0.0,0.1464,0.99994826
0.0,0.1468,0.99994814
0.0,0.1469,0.999948
0.0,0.1471,0.9999478
0.0,0.1476,0.9999467
0.0,0.1478,0.9999466
0.0,0.1481,0.99994636
0.0,0.1482,0.99994624
0.0,0.1486,0.9999461
0.0,0.1487,0.999946
0.0,0.1489,0.9999459
0.0,0.1493,0.99994576
0.0,0.1494,0.9999454
0.0,0.1498,0.9999453
0.0,0.15,0.9999448
0.0,0.1504,0.9999447
0.0,0.1515,0.999943
0.0,0.1519,0.9999429
0.0,0.1521,0.99994254
0.0,0.1522,0.9999423
0.0,0.1526,0.99994206
0.0,0.1527,0.9999418
0.0,0.1531,0.9999417
0.0,0.1534,0.9999416
0.0,0.1536,0.99994135
0.0,0.1539,0.99994063
0.0,0.1541,0.9999405
0.0,0.1543,0.99994016
0.0,0.1545,0.99994004
0.0,0.1546,0.9999399
0.0,0.1549,0.9999398
0.0,0.1553,0.9999391
